16:05:43,Timestamp,Index,DataRate,PowerLevel
16:06:05,Timestamp,Index,DataRate,PowerLevel
16:06:08,10155,3617,250,3
16:06:08,10168,3622,250,3
16:06:08,10185,3629,250,3
16:06:08,10231,3647,250,3
16:06:08,10276,3665,250,3
16:06:08,10314,3680,250,3
16:06:08,10336,3689,250,3
16:06:08,10354,3696,250,3
16:06:08,10449,3734,250,3
16:06:09,11667,4218,250,3
16:06:09,11674,4221,250,3
16:06:09,11699,4231,250,3
16:06:09,11714,4237,250,3
16:06:09,11727,4242,250,3
16:06:09,11735,4245,250,3
16:06:09,11737,4246,250,3
16:06:09,11742,4248,250,3
16:06:09,11797,4270,250,3
16:06:09,11808,4274,250,3
16:06:09,11818,4278,250,3
16:06:09,11828,4282,250,3
16:06:09,11835,4285,250,3
16:06:09,11838,4286,250,3
16:06:09,11850,4291,250,3
16:06:09,11853,4292,250,3
16:06:09,11863,4296,250,3
16:06:09,11868,4298,250,3
16:06:09,11870,4299,250,3
16:06:09,11878,4302,250,3
16:06:09,11880,4303,250,3
16:06:09,11883,4304,250,3
16:06:09,11898,4310,250,3
16:06:09,11903,4312,250,3
16:06:09,11908,4314,250,3
16:06:09,11911,4315,250,3
16:06:09,11913,4316,250,3
16:06:09,11918,4318,250,3
16:06:09,11921,4319,250,3
16:06:09,11926,4321,250,3
16:06:09,11928,4322,250,3
16:06:09,11931,4323,250,3
16:06:09,11936,4325,250,3
16:06:09,11943,4328,250,3
16:06:09,11946,4329,250,3
16:06:09,11948,4330,250,3
16:06:09,11951,4331,250,3
16:06:09,11956,4333,250,3
16:06:09,11958,4334,250,3
16:06:09,11966,4337,250,3
16:06:09,11968,4338,250,3
16:06:09,11971,4339,250,3
16:06:09,11974,4340,250,3
16:06:09,11979,4342,250,3
16:06:09,11981,4343,250,3
16:06:09,11984,4344,250,3
16:06:09,11989,4346,250,3
16:06:09,11994,4348,250,3
16:06:09,11999,4350,250,3
16:06:09,12001,4351,250,3
16:06:09,12004,4352,250,3
16:06:09,12006,4353,250,3
16:06:09,12009,4354,250,3
16:06:09,12011,4355,250,3
16:06:09,12014,4356,250,3
16:06:09,12016,4357,250,3
16:06:09,12019,4358,250,3
16:06:10,12026,4361,250,3
16:06:10,12031,4363,250,3
16:06:10,12034,4364,250,3
16:06:10,12036,4365,250,3
16:06:10,12039,4366,250,3
16:06:10,12041,4367,250,3
16:06:10,12044,4368,250,3
16:06:10,12046,4369,250,3
16:06:10,12049,4370,250,3
16:06:10,12054,4372,250,3
16:06:10,12062,4375,250,3
16:06:10,12064,4376,250,3
16:06:10,12069,4378,250,3
16:06:10,12072,4379,250,3
16:06:10,12077,4381,250,3
16:06:10,12079,4382,250,3
16:06:10,12084,4384,250,3
16:06:10,12087,4385,250,3
16:06:10,12089,4386,250,3
16:06:10,12092,4387,250,3
16:06:10,12094,4388,250,3
16:06:10,12099,4390,250,3
16:06:10,12102,4391,250,3
16:06:10,12104,4392,250,3
16:06:10,12107,4393,250,3
16:06:10,12109,4394,250,3
16:06:10,12112,4395,250,3
16:06:10,12114,4396,250,3
16:06:10,12117,4397,250,3
16:06:10,12122,4399,250,3
16:06:10,12124,4400,250,3
16:06:10,12129,4402,250,3
16:06:10,12137,4405,250,3
16:06:10,12140,4406,250,3
16:06:10,12145,4408,250,3
16:06:10,12150,4410,250,3
16:06:10,12152,4411,250,3
16:06:10,12155,4412,250,3
16:06:10,12157,4413,250,3
16:06:10,12160,4414,250,3
16:06:10,12162,4415,250,3
16:06:10,12165,4416,250,3
16:06:10,12175,4420,250,3
16:06:10,12177,4421,250,3
16:06:10,12180,4422,250,3
16:06:10,12182,4423,250,3
16:06:10,12185,4424,250,3
16:06:10,12187,4425,250,3
16:06:10,12190,4426,250,3
16:06:10,12192,4427,250,3
16:06:10,12195,4428,250,3
16:06:10,12197,4429,250,3
16:06:10,12200,4430,250,3
16:06:10,12205,4432,250,3
16:06:10,12207,4433,250,3
16:06:10,12210,4434,250,3
16:06:10,12212,4435,250,3
16:06:10,12215,4436,250,3
16:06:10,12217,4437,250,3
16:06:10,12220,4438,250,3
16:06:10,12222,4439,250,3
16:06:10,12225,4440,250,3
16:06:10,12228,4441,250,3
16:06:10,12230,4442,250,3
16:06:10,12233,4443,250,3
16:06:10,12235,4444,250,3
16:06:10,12238,4445,250,3
16:06:10,12243,4447,250,3
16:06:10,12248,4449,250,3
16:06:10,12250,4450,250,3
16:06:10,12255,4452,250,3
16:06:10,12258,4453,250,3
16:06:10,12260,4454,250,3
16:06:10,12263,4455,250,3
16:06:10,12265,4456,250,3
16:06:10,12268,4457,250,3
16:06:10,12270,4458,250,3
16:06:10,12273,4459,250,3
16:06:10,12275,4460,250,3
16:06:10,12280,4462,250,3
16:06:10,12288,4465,250,3
16:06:10,12290,4466,250,3
16:06:10,12295,4468,250,3
16:06:10,12298,4469,250,3
16:06:10,12300,4470,250,3
16:06:10,12303,4471,250,3
16:06:10,12305,4472,250,3
16:06:10,12308,4473,250,3
16:06:10,12311,4474,250,3
16:06:10,12313,4475,250,3
16:06:10,12316,4476,250,3
16:06:10,12318,4477,250,3
16:06:10,12321,4478,250,3
16:06:10,12323,4479,250,3
16:06:10,12326,4480,250,3
16:06:10,12328,4481,250,3
16:06:10,12333,4483,250,3
16:06:10,12336,4484,250,3
16:06:10,12338,4485,250,3
16:06:10,12341,4486,250,3
16:06:10,12343,4487,250,3
16:06:10,12346,4488,250,3
16:06:10,12351,4490,250,3
16:06:10,12353,4491,250,3
16:06:10,12356,4492,250,3
16:06:10,12358,4493,250,3
16:06:10,12363,4495,250,3
16:06:10,12366,4496,250,3
16:06:10,12368,4497,250,3
16:06:10,12371,4498,250,3
16:06:10,12373,4499,250,3
16:06:10,12376,4500,250,3
16:06:10,12381,4502,250,3
16:06:10,12383,4503,250,3
16:06:10,12386,4504,250,3
16:06:10,12388,4505,250,3
16:06:10,12391,4506,250,3
16:06:10,12394,4507,250,3
16:06:10,12396,4508,250,3
16:06:10,12399,4509,250,3
16:06:10,12401,4510,250,3
16:06:10,12404,4511,250,3
16:06:10,12406,4512,250,3
16:06:10,12409,4513,250,3
16:06:10,12411,4514,250,3
16:06:10,12414,4515,250,3
16:06:10,12416,4516,250,3
16:06:10,12419,4517,250,3
16:06:10,12421,4518,250,3
16:06:10,12424,4519,250,3
16:06:10,12426,4520,250,3
16:06:10,12429,4521,250,3
16:06:10,12431,4522,250,3
16:06:10,12434,4523,250,3
16:06:10,12436,4524,250,3
16:06:10,12441,4526,250,3
16:06:10,12444,4527,250,3
16:06:10,12446,4528,250,3
16:06:10,12449,4529,250,3
16:06:10,12451,4530,250,3
16:06:10,12454,4531,250,3
16:06:10,12456,4532,250,3
16:06:10,12459,4533,250,3
16:06:10,12461,4534,250,3
16:06:10,12464,4535,250,3
16:06:10,12466,4536,250,3
16:06:10,12469,4537,250,3
16:06:10,12471,4538,250,3
16:06:10,12474,4539,250,3
16:06:10,12477,4540,250,3
16:06:10,12479,4541,250,3
16:06:10,12482,4542,250,3
16:06:10,12484,4543,250,3
16:06:10,12487,4544,250,3
16:06:10,12489,4545,250,3
16:06:10,12494,4547,250,3
16:06:10,12497,4548,250,3
16:06:10,12499,4549,250,3
16:06:10,12502,4550,250,3
16:06:10,12507,4552,250,3
16:06:10,12509,4553,250,3
16:06:10,12512,4554,250,3
16:06:10,12514,4555,250,3
16:06:10,12517,4556,250,3
16:06:10,12519,4557,250,3
16:06:10,12522,4558,250,3
16:06:10,12524,4559,250,3
16:06:10,12527,4560,250,3
16:06:10,12529,4561,250,3
16:06:10,12534,4563,250,3
16:06:10,12537,4564,250,3
16:06:10,12539,4565,250,3
16:06:10,12542,4566,250,3
16:06:10,12544,4567,250,3
16:06:10,12547,4568,250,3
16:06:10,12549,4569,250,3
16:06:10,12552,4570,250,3
16:06:10,12554,4571,250,3
16:06:10,12557,4572,250,3
16:06:10,12560,4573,250,3
16:06:10,12562,4574,250,3
16:06:10,12565,4575,250,3
16:06:10,12567,4576,250,3
16:06:10,12570,4577,250,3
16:06:10,12572,4578,250,3
16:06:10,12575,4579,250,3
16:06:10,12577,4580,250,3
16:06:10,12580,4581,250,3
16:06:10,12582,4582,250,3
16:06:10,12585,4583,250,3
16:06:10,12587,4584,250,3
16:06:10,12590,4585,250,3
16:06:10,12592,4586,250,3
16:06:10,12595,4587,250,3
16:06:10,12597,4588,250,3
16:06:10,12600,4589,250,3
16:06:10,12602,4590,250,3
16:06:10,12605,4591,250,3
16:06:10,12610,4593,250,3
16:06:10,12612,4594,250,3
16:06:10,12615,4595,250,3
16:06:10,12617,4596,250,3
16:06:10,12622,4598,250,3
16:06:10,12627,4600,250,3
16:06:10,12630,4601,250,3
16:06:10,12635,4603,250,3
16:06:10,12637,4604,250,3
16:06:10,12640,4605,250,3
16:06:10,12643,4606,250,3
16:06:10,12645,4607,250,3
16:06:10,12648,4608,250,3
16:06:10,12653,4610,250,3
16:06:10,12655,4611,250,3
16:06:10,12658,4612,250,3
16:06:10,12660,4613,250,3
16:06:10,12663,4614,250,3
16:06:10,12665,4615,250,3
16:06:10,12668,4616,250,3
16:06:10,12670,4617,250,3
16:06:10,12675,4619,250,3
16:06:10,12678,4620,250,3
16:06:10,12680,4621,250,3
16:06:10,12683,4622,250,3
16:06:10,12690,4625,250,3
16:06:10,12695,4627,250,3
16:06:10,12698,4628,250,3
16:06:10,12700,4629,250,3
16:06:10,12705,4631,250,3
16:06:10,12713,4634,250,3
16:06:10,12715,4635,250,3
16:06:10,12718,4636,250,3
16:06:10,12720,4637,250,3
16:06:10,12725,4639,250,3
16:06:10,12731,4641,250,3
16:06:10,12733,4642,250,3
16:06:10,12738,4644,250,3
16:06:10,12741,4645,250,3
16:06:10,12743,4646,250,3
16:06:10,12746,4647,250,3
16:06:10,12748,4648,250,3
16:06:10,12751,4649,250,3
16:06:10,12756,4651,250,3
16:06:10,12758,4652,250,3
16:06:10,12761,4653,250,3
16:06:10,12763,4654,250,3
16:06:10,12766,4655,250,3
16:06:10,12771,4657,250,3
16:06:10,12776,4659,250,3
16:06:10,12778,4660,250,3
16:06:10,12788,4664,250,3
16:06:10,12793,4666,250,3
16:06:10,12806,4671,250,3
16:06:10,12808,4672,250,3
16:06:10,12811,4673,250,3
16:06:10,12814,4674,250,3
16:06:10,12821,4677,250,3
16:06:10,12826,4679,250,3
16:06:10,12831,4681,250,3
16:06:10,12834,4682,250,3
16:06:10,12836,4683,250,3
16:06:10,12839,4684,250,3
16:06:10,12846,4687,250,3
16:06:10,12866,4695,250,3
16:06:10,12874,4698,250,3
16:06:10,12876,4699,250,3
16:06:10,12889,4704,250,3
16:06:10,12904,4710,250,3
16:06:10,12922,4717,250,3
16:06:10,12927,4719,250,3
16:06:10,12929,4720,250,3
16:06:10,12939,4724,250,3
16:06:10,12942,4725,250,3
16:06:10,12954,4730,250,3
16:06:10,12959,4732,250,3
16:06:10,12967,4735,250,3
16:06:10,12974,4738,250,3
16:06:10,12977,4739,250,3
16:06:10,12992,4745,250,3
16:06:10,12995,4746,250,3
16:06:10,12997,4747,250,3
16:06:10,13007,4751,250,3
16:06:10,13017,4755,250,3
16:06:10,13020,4756,250,3
16:06:11,13022,4757,250,3
16:06:11,13035,4762,250,3
16:06:11,13037,4763,250,3
16:06:11,13045,4766,250,3
16:06:11,13057,4771,250,3
16:06:11,13063,4773,250,3
16:06:11,13075,4778,250,3
16:06:11,13078,4779,250,3
16:06:11,13103,4789,250,3
16:06:11,13105,4790,250,3
16:06:11,13108,4791,250,3
16:06:11,13115,4794,250,3
16:06:11,13143,4805,250,3
16:06:11,13156,4810,250,3
16:06:11,13173,4817,250,3
16:06:11,13176,4818,250,3
16:06:11,13178,4819,250,3
16:06:11,13181,4820,250,3
16:06:11,13183,4821,250,3
16:06:11,13191,4824,250,3
16:06:11,13201,4828,250,3
16:06:11,13203,4829,250,3
16:06:11,13211,4832,250,3
16:06:11,13216,4834,250,3
16:06:11,13218,4835,250,3
16:06:11,13223,4837,250,3
16:06:11,13226,4838,250,3
16:06:11,13236,4842,250,3
16:06:11,13239,4843,250,3
16:06:11,13241,4844,250,3
16:06:11,13246,4846,250,3
16:06:11,13259,4851,250,3
16:06:11,13269,4855,250,3
16:06:11,13274,4857,250,3
16:06:11,13276,4858,250,3
16:06:11,13279,4859,250,3
16:06:11,13281,4860,250,3
16:06:11,13286,4862,250,3
16:06:11,13289,4863,250,3
16:06:11,13291,4864,250,3
16:06:11,13296,4866,250,3
16:06:11,13304,4869,250,3
16:06:11,13306,4870,250,3
16:06:11,13311,4872,250,3
16:06:11,13314,4873,250,3
16:06:11,13317,4874,250,3
16:06:11,13322,4876,250,3
16:06:11,13324,4877,250,3
16:06:11,13329,4879,250,3
16:06:11,13332,4880,250,3
16:06:11,13337,4882,250,3
16:06:11,13339,4883,250,3
16:06:11,13342,4884,250,3
16:06:11,13344,4885,250,3
16:06:11,13349,4887,250,3
16:06:11,13352,4888,250,3
16:06:11,13354,4889,250,3
16:06:11,13357,4890,250,3
16:06:11,13359,4891,250,3
16:06:11,13362,4892,250,3
16:06:11,13364,4893,250,3
16:06:11,13369,4895,250,3
16:06:11,13372,4896,250,3
16:06:11,13374,4897,250,3
16:06:11,13379,4899,250,3
16:06:11,13382,4900,250,3
16:06:11,13384,4901,250,3
16:06:11,13387,4902,250,3
16:06:11,13392,4904,250,3
16:06:11,13394,4905,250,3
16:06:11,13397,4906,250,3
16:06:11,13400,4907,250,3
16:06:11,13402,4908,250,3
16:06:11,13407,4910,250,3
16:06:11,13410,4911,250,3
16:06:11,13412,4912,250,3
16:06:11,13417,4914,250,3
16:06:11,13422,4916,250,3
16:06:11,13425,4917,250,3
16:06:11,13427,4918,250,3
16:06:11,13430,4919,250,3
16:06:11,13435,4921,250,3
16:06:11,13442,4924,250,3
16:06:11,13445,4925,250,3
16:06:11,13450,4927,250,3
16:06:11,13452,4928,250,3
16:06:11,13455,4929,250,3
16:06:11,13457,4930,250,3
16:06:11,13460,4931,250,3
16:06:11,13462,4932,250,3
16:06:11,13465,4933,250,3
16:06:11,13472,4936,250,3
16:06:11,13475,4937,250,3
