15:52:35,Timestamp,Index,DataRate,PowerLevel
15:52:36,1061,1,2,3
15:52:36,1066,5,2,3
15:52:36,1068,6,2,3
15:52:36,1069,7,2,3
15:52:36,1071,8,2,3
15:52:36,1072,9,2,3
15:52:36,1073,10,2,3
15:52:36,1075,11,2,3
15:52:36,1076,12,2,3
15:52:36,1079,14,2,3
15:52:36,1080,15,2,3
15:52:36,1083,17,2,3
15:52:36,1086,19,2,3
15:52:36,1087,20,2,3
15:52:36,1091,23,2,3
15:52:36,1093,24,2,3
15:52:36,1094,25,2,3
15:52:36,1096,26,2,3
15:52:36,1097,27,2,3
15:52:36,1100,29,2,3
15:52:36,1101,30,2,3
15:52:36,1107,34,2,3
15:52:36,1108,35,2,3
15:52:36,1112,38,2,3
15:52:36,1114,39,2,3
15:52:36,1115,40,2,3
15:52:36,1116,41,2,3
15:52:36,1118,42,2,3
15:52:36,1123,46,2,3
15:52:36,1125,47,2,3
15:52:36,1126,48,2,3
15:52:36,1127,49,2,3
15:52:36,1129,50,2,3
15:52:36,1132,52,2,3
15:52:36,1133,53,2,3
15:52:36,1134,54,2,3
15:52:36,1136,55,2,3
15:52:36,1138,57,2,3
15:52:36,1141,59,2,3
15:52:36,1144,61,2,3
15:52:36,1145,62,2,3
15:52:36,1147,63,2,3
15:52:36,1148,64,2,3
15:52:36,1150,65,2,3
15:52:36,1151,66,2,3
15:52:36,1152,67,2,3
15:52:36,1154,68,2,3
15:52:36,1155,69,2,3
15:52:36,1156,70,2,3
15:52:36,1158,71,2,3
15:52:36,1163,75,2,3
15:52:36,1165,76,2,3
15:52:36,1166,77,2,3
15:52:36,1170,80,2,3
15:52:36,1172,81,2,3
15:52:36,1175,83,2,3
15:52:36,1180,87,2,3
15:52:36,1181,88,2,3
15:52:36,1183,89,2,3
15:52:36,1187,92,2,3
15:52:36,1190,94,2,3
15:52:36,1194,97,2,3
15:52:36,1197,99,2,3
15:52:36,1198,100,2,3
15:52:36,1201,102,2,3
15:52:36,1202,103,2,3
15:52:36,1204,104,2,3
15:52:36,1205,105,2,3
15:52:36,1206,106,2,3
15:52:36,1208,107,2,3
15:52:36,1209,108,2,3
15:52:36,1211,109,2,3
15:52:36,1216,113,2,3
15:52:36,1217,114,2,3
15:52:36,1219,115,2,3
15:52:36,1220,116,2,3
15:52:36,1222,117,2,3
15:52:36,1224,119,2,3
15:52:36,1229,122,2,3
15:52:36,1230,123,2,3
15:52:36,1231,124,2,3
15:52:36,1240,130,2,3
15:52:36,1241,131,2,3
15:52:36,1242,132,2,3
15:52:36,1244,133,2,3
15:52:36,1245,134,2,3
15:52:36,1251,138,2,3
15:52:36,1252,139,2,3
15:52:36,1258,143,2,3
15:52:36,1260,145,2,3
15:52:36,1262,146,2,3
15:52:36,1263,147,2,3
15:52:36,1265,148,2,3
15:52:36,1266,149,2,3
15:52:36,1267,150,2,3
15:52:36,1271,153,2,3
15:52:36,1273,154,2,3
15:52:36,1277,157,2,3
15:52:36,1281,160,2,3
15:52:36,1284,162,2,3
15:52:36,1287,164,2,3
15:52:36,1288,165,2,3
15:52:36,1289,166,2,3
15:52:36,1292,168,2,3
15:52:36,1294,169,2,3
15:52:36,1295,170,2,3
15:52:36,1303,176,2,3
15:52:36,1305,177,2,3
15:52:36,1306,178,2,3
15:52:36,1307,179,2,3
15:52:36,1309,180,2,3
15:52:36,1312,182,2,3
15:52:36,1314,184,2,3
15:52:36,1317,186,2,3
15:52:36,1319,187,2,3
15:52:36,1320,188,2,3
15:52:36,1323,190,2,3
15:52:36,1324,191,2,3
15:52:36,1325,192,2,3
15:52:36,1327,193,2,3
15:52:36,1328,194,2,3
15:52:36,1330,195,2,3
15:52:36,1332,197,2,3
15:52:36,1334,198,2,3
15:52:36,1335,199,2,3
15:52:36,1338,201,2,3
15:52:36,1339,202,2,3
15:52:36,1341,203,2,3
15:52:36,1342,204,2,3
15:52:36,1343,205,2,3
15:52:36,1346,207,2,3
15:52:36,1352,211,2,3
15:52:36,1353,212,2,3
15:52:36,1355,213,2,3
15:52:36,1356,214,2,3
15:52:36,1359,216,2,3
15:52:36,1360,217,2,3
15:52:36,1361,218,2,3
15:52:36,1363,219,2,3
15:52:36,1367,222,2,3
15:52:36,1370,224,2,3
15:52:36,1371,225,2,3
15:52:36,1373,226,2,3
15:52:36,1374,227,2,3
15:52:36,1375,228,2,3
15:52:36,1378,230,2,3
15:52:36,1381,232,2,3
15:52:36,1384,234,2,3
15:52:36,1385,235,2,3
15:52:36,1386,236,2,3
15:52:36,1388,237,2,3
15:52:36,1389,238,2,3
15:52:36,1391,239,2,3
15:52:36,1392,240,2,3
15:52:36,1395,242,2,3
15:52:36,1397,244,2,3
15:52:36,1404,249,2,3
15:52:36,1409,252,2,3
15:52:36,1410,253,2,3
15:52:36,1413,255,2,3
15:52:36,1415,257,2,3
15:52:36,1417,258,2,3
15:52:36,1418,259,2,3
15:52:36,1421,261,2,3
15:52:36,1422,262,2,3
15:52:36,1424,263,2,3
15:52:36,1425,264,2,3
15:52:36,1427,265,2,3
15:52:36,1428,266,2,3
15:52:36,1432,269,2,3
15:52:36,1433,270,2,3
15:52:36,1436,272,2,3
15:52:36,1438,273,2,3
15:52:36,1440,275,2,3
15:52:36,1443,277,2,3
15:52:36,1445,278,2,3
15:52:36,1449,281,2,3
15:52:36,1450,282,2,3
15:52:36,1452,283,2,3
15:52:36,1453,284,2,3
15:52:36,1454,285,2,3
15:52:36,1456,286,2,3
15:52:36,1457,287,2,3
15:52:36,1458,288,2,3
15:52:36,1460,289,2,3
15:52:36,1461,290,2,3
15:52:36,1464,292,2,3
15:52:36,1465,293,2,3
15:52:37,1467,294,2,3
15:52:37,1470,296,2,3
15:52:37,1471,297,2,3
15:52:37,1472,298,2,3
15:52:37,1474,299,2,3
15:52:37,1476,301,2,3
15:52:37,1478,302,2,3
15:52:37,1482,305,2,3
15:52:37,1485,307,2,3
15:52:37,1486,308,2,3
15:52:37,1488,309,2,3
15:52:37,1489,310,2,3
15:52:37,1490,311,2,3
15:52:37,1492,312,2,3
15:52:37,1493,313,2,3
15:52:37,1496,315,2,3
15:52:37,1497,316,2,3
15:52:37,1499,317,2,3
15:52:37,1500,318,2,3
15:52:37,1504,321,2,3
15:52:37,1506,322,2,3
15:52:37,1507,323,2,3
15:52:37,1508,324,2,3
