Timestamp,Index
1717,566
1719,567
1724,569
1727,570
1737,574
1739,575
1747,578
1749,579
1752,580
1754,581
1757,582
1764,585
1767,586
1789,595
1794,597
1796,598
1799,599
1804,601
1809,603
1819,607
1831,612
1841,616
1846,618
1849,619
1851,620
1856,622
1864,625
1879,631
1891,636
1894,637
1899,639
1904,641
4747,1783
4774,1794
4777,1795
4779,1796
4784,1798
4797,1803
4802,1805
4822,1813
4844,1822
4889,1840
5009,1888
5026,1895
5058,1908
5071,1913
5218,1972
5225,1975
5233,1978
5243,1982
5255,1987
5280,1997
5287,2000
5300,2005
5302,2006
5310,2009
5327,2016
5332,2018
5335,2019
5337,2020
5340,2021
5347,2024
5521,2094
5529,2097
5531,2098
5541,2102
5546,2104
5549,2105
5551,2106
5554,2107
5559,2109
5561,2110
5564,2111
5566,2112
5569,2113
5571,2114
5576,2116
5584,2119
5599,2125
5611,2130
5614,2131
5616,2132
5621,2134
5624,2135
5626,2136
5629,2137
5636,2140
5639,2141
5643,2143
5646,2144
5651,2146
5653,2147
5656,2148
5661,2150
5666,2152
5668,2153
5671,2154
5673,2155
5676,2156
5678,2157
5681,2158
5683,2159
5686,2160
5688,2161
5691,2162
5693,2163
5696,2164
5698,2165
5701,2166
5703,2167
5706,2168
5708,2169
5711,2170
5713,2171
5716,2172
5718,2173
5721,2174
5723,2175
5726,2176
5728,2177
5731,2178
5733,2179
5736,2180
5738,2181
5741,2182
5743,2183
5746,2184
5748,2185
5751,2186
5753,2187
5756,2188
5758,2189
5761,2190
5763,2191
5765,2192
5768,2193
5770,2194
5773,2195
5775,2196
5778,2197
5780,2198
5783,2199
5785,2200
5788,2201
5790,2202
5793,2203
5795,2204
5798,2205
5800,2206
5803,2207
5805,2208
5808,2209
5810,2210
5813,2211
5815,2212
5818,2213
5820,2214
5823,2215
5825,2216
5828,2217
5830,2218
5833,2219
5835,2220
5838,2221
5840,2222
5843,2223
5845,2224
5848,2225
5850,2226
5853,2227
5855,2228
5858,2229
5860,2230
5863,2231
5865,2232
5868,2233
5870,2234
5873,2235
5875,2236
5878,2237
5880,2238
5883,2239
5885,2240
5888,2241
5890,2242
5892,2243
5895,2244
5897,2245
5900,2246
5902,2247
5905,2248
5907,2249
5910,2250
5912,2251
5915,2252
5917,2253
5920,2254
5922,2255
5925,2256
5927,2257
5930,2258
5932,2259
5935,2260
5937,2261
5940,2262
5952,2267
6112,2331
6146,2345
6149,2346
6151,2347
6154,2348
6156,2349
6159,2350
6171,2355
6181,2359
6184,2360
6186,2361
6189,2362
6191,2363
6194,2364
6196,2365
6199,2366
6201,2367
6204,2368
6206,2369
6209,2370
6211,2371
6214,2372
6216,2373
6219,2374
6221,2375
6224,2376
6226,2377
6231,2379
6234,2380
6236,2381
6239,2382
6241,2383
6244,2384
6246,2385
6249,2386
6251,2387
6254,2388
6256,2389
6259,2390
6261,2391
6263,2392
6266,2393
6268,2394
6271,2395
6273,2396
6276,2397
6281,2399
6283,2400
6286,2401
6288,2402
6291,2403
6293,2404
6296,2405
6298,2406
6301,2407
6303,2408
6306,2409
6308,2410
6311,2411
6316,2413
6318,2414
6321,2415
6323,2416
6326,2417
6328,2418
6331,2419
6333,2420
6336,2421
6338,2422
6341,2423
6343,2424
6346,2425
6348,2426
6351,2427
6353,2428
6356,2429
6358,2430
6361,2431
6363,2432
6366,2433
6368,2434
6371,2435
6373,2436
6378,2438
6381,2439
6383,2440
6386,2441
6388,2442
6390,2443
6395,2445
6398,2446
6400,2447
6403,2448
6405,2449
6408,2450
6410,2451
6415,2453
6418,2454
6420,2455
6423,2456
6425,2457
6428,2458
6458,2470
6468,2474
6470,2475
6510,2491
6590,2523
6659,2551
7118,2735
7147,2747
7157,2751
7160,2752
7162,2753
7165,2754
7172,2757
7175,2758
7185,2762
7187,2763
7190,2764
7197,2767
7205,2770
7207,2771
7210,2772
7212,2773
7215,2774
7222,2777
7225,2778
7227,2779
7230,2780
7235,2782
7240,2784
7242,2785
7245,2786
7247,2787
7250,2788
7252,2789
7255,2790
7257,2791
7259,2792
7262,2793
7264,2794
7267,2795
7269,2796
7272,2797
7274,2798
7277,2799
7279,2800
7282,2801
7284,2802
7287,2803
7289,2804
7292,2805
7294,2806
7297,2807
7299,2808
7302,2809
7304,2810
7307,2811
7309,2812
7312,2813
7314,2814
7317,2815
7319,2816
7322,2817
7324,2818
7327,2819
7329,2820
7332,2821
7334,2822
7337,2823
7339,2824
7342,2825
7344,2826
7347,2827
7349,2828
7352,2829
7354,2830
7357,2831
7359,2832
7362,2833
7364,2834
7367,2835
7369,2836
7372,2837
7374,2838
7377,2839
7379,2840
7382,2841
7384,2842
7386,2843
7389,2844
7391,2845
7394,2846
7396,2847
7399,2848
7401,2849
7404,2850
7406,2851
7409,2852
7411,2853
7414,2854
7416,2855
7419,2856
7421,2857
7424,2858
7426,2859
7429,2860
7431,2861
7434,2862
7436,2863
7439,2864
7441,2865
7444,2866
7446,2867
7449,2868
7451,2869
7454,2870
7456,2871
7459,2872
7461,2873
7464,2874
7466,2875
7469,2876
7471,2877
7474,2878
7476,2879
7479,2880
7481,2881
7484,2882
7486,2883
7489,2884
7491,2885
7496,2887
7499,2888
7501,2889
7504,2890
7506,2891
7508,2892
7511,2893
7513,2894
7516,2895
7518,2896
7523,2898
7526,2899
7528,2900
7531,2901
7533,2902
7536,2903
7538,2904
7543,2906
7546,2907
7548,2908
7551,2909
7553,2910
7556,2911
7558,2912
7563,2914
7566,2915
7568,2916
7571,2917
7573,2918
7576,2919
7578,2920
7581,2921
7586,2923
7588,2924
7591,2925
7598,2928
7603,2930
7606,2931
7608,2932
7616,2935
7621,2937
7623,2938
7626,2939
7638,2944
7643,2946
7648,2948
7665,2955
7668,2956
7805,3011
7807,3012
7832,3022
7857,3032
7860,3033
7870,3037
7892,3046
7897,3048
7904,3051
7907,3052
7912,3054
7914,3055
7919,3057
7922,3058
7924,3059
7927,3060
7932,3062
7937,3064
7942,3066
7944,3067
7949,3069
7952,3070
7962,3074
7964,3075
7967,3076
7977,3080
7979,3081
7987,3084
7992,3086
7997,3088
7999,3089
8004,3091
8006,3092
8014,3095
8016,3096
8019,3097
8026,3100
8031,3102
8034,3103
8036,3104
8041,3106
8046,3108
8056,3112
8064,3115
8071,3118
8076,3120
8079,3121
8081,3122
8084,3123
8089,3125
8091,3126
8096,3128
8104,3131
8106,3132
8114,3135
8119,3137
8121,3138
8124,3139
8126,3140
8129,3141
8133,3143
8141,3146
8148,3149
8151,3150
8153,3151
8156,3152
8158,3153
8161,3154
8171,3158
8173,3159
8176,3160
8178,3161
8183,3163
8186,3164
8193,3167
8196,3168
8198,3169
8203,3171
8206,3172
8208,3173
8211,3174
8216,3176
8218,3177
8223,3179
8226,3180
8231,3182
8233,3183
8241,3186
8243,3187
8251,3190
8253,3191
8258,3193
8260,3194
8263,3195
8268,3197
8273,3199
8275,3200
8283,3203
8285,3204
8298,3209
8310,3214
8313,3215
8320,3218
8328,3221
8333,3223
8338,3225
8343,3227
8345,3228
8353,3231
8358,3233
8360,3234
8363,3235
8365,3236
8378,3241
8380,3242
8387,3245
8392,3247
8395,3248
8400,3250
8427,3261
8435,3264
8445,3268
9197,3570
9204,3573
9207,3574
9214,3577
9227,3582
9234,3585
9237,3586
9247,3590
9256,3594
9274,3601
9279,3603
9281,3604
9326,3622
9331,3624
9336,3626
9378,3643
9383,3645
9398,3651
9403,3653
9443,3669
9461,3676
9473,3681
9493,3689
9498,3691
9503,3693
9510,3696
9520,3700
9533,3705
9535,3706
9538,3707
9540,3708
9575,3722
9608,3735
9640,3748
9645,3750
9647,3751
9670,3760
9685,3766
9769,3800
10106,3935
10150,3953
